#ThreadID Size Duration #authors #distinctLinks
173618 2 55323.000000 3 2
173619 2 956.000000 2 1
173620 2 11254.000000 3 2
173622 1 0.000000 2 1
173623 1 0.000000 2 1
173624 4 53178.000000 4 3
173628 3 64593.000000 2 1
173629 1 0.000000 2 1
173630 1 0.000000 2 1
173632 1 0.000000 2 1
173633 1 0.000000 2 1
173634 1 0.000000 2 1
173635 2 6404.000000 3 2
173636 4 15066.000000 4 4
173638 1 0.000000 2 1
173641 6 164572.000000 5 5
173642 1 0.000000 2 1
173643 16 58290.000000 9 9
173644 1 0.000000 2 1
173645 3 22392.000000 3 2
173646 1 0.000000 2 1
173649 1 0.000000 2 1
173650 3 175639.000000 2 1
173655 3 3966.000000 3 2
173656 2 3573.000000 3 2
173657 1 0.000000 2 1
173658 1 0.000000 2 1
173659 1 0.000000 2 1
173660 1 0.000000 2 1
173661 4 39302.000000 3 2
173666 2 19726.000000 3 2
173667 1 0.000000 2 1
173668 4 17542.000000 5 4
173670 2 512.000000 3 2
173671 2 235383.000000 3 2
173672 1 0.000000 2 1
173673 2 70752.000000 3 2
173674 3 75788.000000 2 1
173678 2 3032.000000 2 1
173679 4 28299.000000 5 4
173680 6 24616.000000 5 4
173682 1 0.000000 2 1
173684 1 0.000000 2 1
173685 1 0.000000 2 1
173687 1 0.000000 2 1
173689 1 0.000000 2 1
173690 1 0.000000 2 1
173691 2 6802.000000 3 2
173694 3 32100.000000 4 3
173700 1 0.000000 2 1
173701 1 0.000000 2 1
173703 1 0.000000 2 1
173704 3 37130.000000 4 3
173705 3 19369.000000 2 1
173711 1 0.000000 2 1
173713 1 0.000000 2 1
173715 2 18719.000000 2 1
173716 1 0.000000 2 1
173723 1 0.000000 2 1
173724 1 0.000000 2 1
173728 1 0.000000 2 1
173729 16 143193.000000 10 10
173730 7 174279.000000 4 4
173731 2 2344.000000 3 2
173732 3 67552.000000 4 3
173733 3 9358.000000 4 3
173734 4 22590.000000 5 4
173735 1 0.000000 2 1
173740 1 0.000000 2 1
173741 1 0.000000 2 1
173744 2 1166.000000 3 2
173745 1 0.000000 2 1
173749 1 0.000000 2 1
173750 2 49929.000000 3 2
173755 1 0.000000 2 1
173756 1 0.000000 2 1
173757 4 292418.000000 4 3
173762 1 0.000000 2 1
173763 1 0.000000 2 1
173764 2 22464.000000 3 2
173766 1 0.000000 2 1
173771 1 0.000000 2 1
173772 1 0.000000 2 1
173774 1 0.000000 2 1
173775 1 0.000000 2 1
173776 1 0.000000 2 1
173778 9 238984.000000 7 6
173780 10 73431.000000 7 6
173781 1 0.000000 2 1
173785 1 0.000000 2 1
173786 11 345573.000000 10 10
173787 1 0.000000 2 1
173789 4 41730.000000 3 2
173790 1 0.000000 2 1
173792 3 78381.000000 2 1
173794 1 0.000000 2 1
173796 5 98051.000000 6 5
173797 17 89222.000000 5 6
173804 3 41890.000000 3 2
173808 2 6569.000000 3 2
173809 2 11738.000000 3 2
173810 8 28665.000000 8 7
173814 5 31263.000000 5 4
173815 9 357987.000000 3 2
173816 1 0.000000 2 1
173817 1 0.000000 2 1
173818 4 8379.000000 4 3
173819 3 173949.000000 4 3
173821 1 0.000000 2 1
173826 3 4202.000000 3 2
173828 1 0.000000 2 1
173829 1 0.000000 2 1
173830 4 48901.000000 4 4
173836 1 0.000000 2 1
173839 2 38541.000000 3 2
173840 1 0.000000 2 1
173842 2 89921.000000 2 1
173844 2 1028.000000 2 1
173845 5 41179.000000 2 1
173846 19 147404.000000 9 9
173847 1 0.000000 2 1
173849 2 31830.000000 2 1
173852 4 36580.000000 3 3
173853 1 0.000000 2 1
173855 1 0.000000 2 1
173856 1 0.000000 2 1
173857 3 198482.000000 3 2
173860 1 0.000000 2 1
173861 2 899.000000 3 2
173862 1 0.000000 2 1
173864 3 27433.000000 4 3
173865 1 0.000000 2 1
173871 1 0.000000 2 1
173873 1 0.000000 2 1
173876 3 19885.000000 3 2
173879 6 22866.000000 3 3
173881 6 409388.000000 7 6
173882 1 0.000000 2 1
173883 1 0.000000 2 1
173884 1 0.000000 2 1
173887 2 528.000000 2 1
173888 3 4723.000000 2 1
173889 7 49161.000000 7 6
173890 2 32289.000000 3 2
173891 2 78025.000000 2 1
173894 1 0.000000 2 1
173895 1 0.000000 2 1
173901 19 108928.000000 10 12
173905 1 0.000000 2 1
173906 5 589267.000000 5 4
173908 2 41155.000000 3 2
173912 3 11459.000000 2 1
173913 2 273172.000000 3 2
173918 2 7952.000000 2 1
173920 14 2150348.000000 10 12
173922 1 0.000000 2 1
173926 1 0.000000 2 1
173928 3 6850.000000 2 1
173929 1 0.000000 2 1
173930 1 0.000000 2 1
173932 1 0.000000 2 1
173933 1 0.000000 2 1
173936 2 26706.000000 3 2
173937 2 570.000000 3 2
173938 2 770355.000000 3 2
173941 5 21869.000000 6 5
173942 2 3451.000000 3 2
173943 1 0.000000 2 1
173944 1 0.000000 2 1
173945 1 0.000000 2 1
173948 2 421.000000 3 2
173952 2 3717.000000 3 2
173954 1 0.000000 2 1
173958 20 293975.000000 9 12
173960 6 54079.000000 6 5
173961 1 0.000000 2 1
173962 3 515961.000000 4 3
173965 12 161839.000000 8 8
173966 3 4580.000000 4 3
173969 1 0.000000 2 1
173972 1 0.000000 2 1
173975 1 0.000000 2 1
173976 3 47194.000000 3 2
173977 1 0.000000 2 1
173978 5 874932.000000 5 4
173981 1 0.000000 2 1
173983 4 227704.000000 2 1
173984 1 0.000000 2 1
173986 1 0.000000 2 1
173987 1 0.000000 2 1
173988 1 0.000000 2 1
173989 1 0.000000 2 1
173992 1 0.000000 2 1
173993 4 5095.000000 5 4
173995 1 0.000000 2 1
173996 1 0.000000 2 1
173998 1 0.000000 2 1
174000 2 6737.000000 2 1
174004 2 3284.000000 3 2
174007 6 107971.000000 6 5
174008 2 125.000000 3 2
174009 1 0.000000 2 1
174013 2 5126.000000 2 1
174015 2 6637.000000 3 2
174019 1 0.000000 2 1
174020 1 0.000000 2 1
174021 2 13408.000000 2 1
174022 1 0.000000 2 1
174024 13 949020.000000 6 6
174025 1 0.000000 2 1
174030 1 0.000000 2 1
174031 3 394794.000000 4 3
174032 2 1254.000000 3 2
174033 2 35.000000 3 2
174035 1 0.000000 2 1
174037 1 0.000000 2 1
174038 3 106281.000000 2 1
174039 1 0.000000 2 1
174041 4 35482.000000 4 3
174042 1 0.000000 2 1
174043 3 287727.000000 3 3
174048 1 0.000000 2 1
174056 1 0.000000 2 1
174058 3 454.000000 4 3
174061 2 58843.000000 3 2
174063 1 0.000000 2 1
174064 10 101960.000000 9 9
174065 2 176775.000000 3 2
174066 2 7384.000000 3 2
174067 2 54075.000000 3 2
174068 3 120771.000000 4 3
174070 1 0.000000 2 1
174074 1 0.000000 2 1
174078 6 199451.000000 4 3
174084 2 30400.000000 3 2
174091 9 284825.000000 4 4
174092 1 0.000000 2 1
174094 2 10464.000000 3 2
174095 2 6356.000000 3 2
174098 2 486383.000000 3 2
174100 1 0.000000 2 1
174101 3 26441.000000 4 3
174102 12 595296.000000 11 10
174103 1 0.000000 2 1
174104 1 0.000000 2 1
174106 1 0.000000 2 1
174108 2 10436.000000 3 2
174111 1 0.000000 2 1
174114 4 9683.000000 5 4
174118 1 0.000000 2 1
174121 1 0.000000 2 1
174122 17 90100.000000 13 16
174123 1 0.000000 2 1
174125 1 0.000000 2 1
174129 4 244346.000000 4 4
174132 1 0.000000 2 1
174133 7 242570.000000 6 5
174134 2 5310.000000 3 2
174135 1 0.000000 2 1
174138 1 0.000000 2 1
174139 9 287361.000000 7 7
174140 1 0.000000 2 1
174143 7 27582.000000 4 4
174147 3 1664.000000 2 1
174150 5 72488.000000 6 5
174153 1 0.000000 2 1
174154 2 15859.000000 3 2
174156 1 0.000000 2 1
174158 3 40317.000000 4 3
174160 1 0.000000 2 1
174162 2 14778.000000 3 2
174163 5 40604.000000 4 3
174165 1 0.000000 2 1
174167 1 0.000000 2 1
174168 4 59617.000000 4 3
174172 3 286496.000000 4 3
174173 2 1012.000000 3 2
174174 1 0.000000 2 1
174175 2 20913.000000 3 2
174176 9 73077.000000 4 5
174177 1 0.000000 2 1
174183 2 5629.000000 3 2
174185 2 805.000000 2 1
174188 2 607.000000 3 2
174189 2 26312.000000 3 2
174191 2 362.000000 3 2
174193 3 204646.000000 4 3
174194 1 0.000000 2 1
174195 1 0.000000 2 1
174198 1 0.000000 2 1
174199 1 0.000000 2 1
174200 2 11501.000000 3 2
174205 5 214088.000000 6 5
174207 1 0.000000 2 1
174208 1 0.000000 2 1
174210 7 162371.000000 7 6
174213 2 97485.000000 3 2
174214 1 0.000000 2 1
174215 1 0.000000 2 1
174217 1 0.000000 2 1
174222 1 0.000000 2 1
174224 3 115858.000000 2 1
174225 2 39499.000000 3 2
174226 1 0.000000 2 1
174227 3 38285.000000 3 2
174228 1 0.000000 2 1
174232 1 0.000000 2 1
174233 6 85784.000000 4 3
174234 2 33349.000000 3 2
174235 1 0.000000 2 1
174236 1 0.000000 2 1
174237 1 0.000000 2 1
174238 2 14918.000000 2 1
174243 3 40339.000000 3 2
174245 4 9866.000000 5 4
174246 2 18411.000000 3 2
174247 2 19427.000000 3 2
174248 1 0.000000 2 1
174251 5 104964.000000 5 4
174253 1 0.000000 2 1
174254 1 0.000000 2 1
174255 1 0.000000 2 1
174258 1 0.000000 2 1
174260 1 0.000000 2 1
174262 1 0.000000 2 1
174266 1 0.000000 2 1
174267 1 0.000000 2 1
174268 1 0.000000 2 1
174270 5 96937.000000 4 3
174271 3 31957.000000 4 3
174272 1 0.000000 2 1
174273 1 0.000000 2 1
174274 2 3898.000000 2 1
174275 2 3347.000000 3 2
174279 1 0.000000 2 1
174280 1 0.000000 2 1
174284 2 57990.000000 2 1
174286 2 774597.000000 2 1
174287 1 0.000000 2 1
174288 1 0.000000 2 1
174290 9 539231.000000 4 3
174291 1 0.000000 2 1
174292 2 8450.000000 3 2
174293 1 0.000000 2 1
174294 8 416342.000000 6 5
174295 1 0.000000 2 1
174299 2 274.000000 3 2
174300 2 1826.000000 2 1
174301 9 167007.000000 5 5
174302 4 109530.000000 4 3
174305 9 358909.000000 5 5
174308 6 280977.000000 5 4
174310 2 3008.000000 3 2
174312 3 109109.000000 3 2
174313 1 0.000000 2 1
174316 2 2604.000000 2 1
174318 1 0.000000 2 1
174319 4 142989.000000 3 3
174320 5 320034.000000 4 3
174322 1 0.000000 2 1
174323 4 1230945.000000 3 2
174330 4 19912.000000 3 2
174334 6 4759783.000000 5 4
174336 2 60276.000000 3 2
174337 1 0.000000 2 1
174338 2 1271.000000 2 1
174341 1 0.000000 2 1
174342 7 577547.000000 2 1
174343 3 8192.000000 4 3
174344 1 0.000000 2 1
174345 1 0.000000 2 1
174346 7 767744.000000 6 5
174347 2 327.000000 3 2
174349 5 140069.000000 4 3
174350 2 15623.000000 3 2
174351 1 0.000000 2 1
174352 1 0.000000 2 1
174356 3 579980.000000 4 3
174357 1 0.000000 2 1
174358 7 37855.000000 7 6
174359 2 9847.000000 3 2
174360 5 653812.000000 6 5
174362 1 0.000000 2 1
174364 2 439714.000000 3 2
174366 1 0.000000 2 1
174367 6 8009.000000 4 3
174368 1 0.000000 2 1
174370 3 55147.000000 3 2
174371 1 0.000000 2 1
174376 1 0.000000 2 1
174377 5 84373.000000 5 4
174378 1 0.000000 2 1
174379 1 0.000000 2 1
174380 2 679.000000 3 2
174381 1 0.000000 2 1
174382 1 0.000000 2 1
174386 4 4401159.000000 4 3
174387 1 0.000000 2 1
174389 1 0.000000 2 1
174393 12 66608.000000 13 12
174396 1 0.000000 2 1
174398 1 0.000000 2 1
174399 2 366.000000 3 2
174400 2 24306.000000 3 2
174401 2 20963.000000 3 2
174403 1 0.000000 2 1
174404 2 2221.000000 3 2
174406 1 0.000000 2 1
174408 1 0.000000 2 1
174411 14 46118.000000 8 10
174414 5 4425.000000 4 4
174415 2 24779.000000 3 2
174417 35 520295.000000 12 13
174419 1 0.000000 2 1
174420 8 6121881.000000 8 8
174422 2 1159.000000 3 2
174424 1 0.000000 2 1
174427 1 0.000000 2 1
174428 6 5978.000000 3 2
174431 1 0.000000 2 1
174432 12 85761.000000 9 9
174433 3 9098.000000 3 2
174436 7 100872.000000 5 4
174437 3 1224.000000 4 3
174438 1 0.000000 2 1
174439 5 76560.000000 4 3
174442 1 0.000000 2 1
174443 1 0.000000 2 1
174444 1 0.000000 2 1
174445 9 603344.000000 9 8
174448 5 46248.000000 5 4
174449 1 0.000000 2 1
174450 2 26118.000000 3 2
174453 1 0.000000 2 1
174455 3 46848.000000 4 3
174456 1 0.000000 2 1
174459 7 65993.000000 4 4
174461 1 0.000000 2 1
174462 1 0.000000 2 1
174464 3 238693.000000 3 2
174467 2 101677.000000 2 1
174469 2 2484781.000000 3 2
174472 3 78843.000000 2 1
174473 7 63433.000000 3 3
174478 5 13416.000000 6 5
174480 3 66782.000000 4 3
174481 1 0.000000 2 1
174482 2 9395.000000 3 2
174483 2 33935.000000 3 2
174486 1 0.000000 2 1
174492 3 114544.000000 3 2
174494 2 323.000000 3 2
174495 1 0.000000 2 1
174497 3 73983.000000 3 2
174498 3 1107.000000 3 2
174500 1 0.000000 2 1
174502 1 0.000000 2 1
174503 4 10186.000000 3 2
174504 1 0.000000 2 1
174506 1 0.000000 2 1
174507 1 0.000000 2 1
174508 4 393642.000000 2 1
174510 1 0.000000 2 1
174514 1 0.000000 2 1
174516 1 0.000000 2 1
174517 1 0.000000 2 1
174518 1 0.000000 2 1
174523 6 2959.000000 3 2
174528 1 0.000000 2 1
174530 1 0.000000 2 1
174537 2 843616.000000 3 2
174538 5 47530.000000 4 3
174539 8 347449.000000 7 6
174542 2 5658.000000 3 2
174543 2 45775.000000 2 1
174553 2 18209.000000 3 2
174557 2 4270.000000 3 2
174559 1 0.000000 2 1
174560 2 66069.000000 2 1
174561 2 391.000000 2 1
174563 2 5265.000000 3 2
174566 4 10801231.000000 2 1
174568 16 610602.000000 9 9
174569 6 202218.000000 6 5
174570 2 4310.000000 3 2
174572 7 472045.000000 6 5
174575 1 0.000000 2 1
174576 1 0.000000 2 1
174577 2 18677.000000 3 2
174580 4 52843.000000 2 1
174581 5 23502.000000 6 5
174583 2 84229.000000 3 2
174584 2 130330.000000 3 2
174586 2 924.000000 2 1
174589 3 83652.000000 2 1
174591 1 0.000000 2 1
174592 3 255193.000000 4 3
174593 4 75823.000000 4 3
174594 1 0.000000 2 1
174595 3 28845.000000 4 3
174598 4 36377.000000 3 3
174601 1 0.000000 2 1
174603 4 37320.000000 3 2
174610 4 45869.000000 4 3
174613 1 0.000000 2 1
174615 1 0.000000 2 1
174618 9 148730.000000 7 6
174620 1 0.000000 2 1
174622 1 0.000000 2 1
174627 3 19716.000000 4 3
174628 9 1110456.000000 9 8
174629 1 0.000000 2 1
174630 8 284828.000000 7 7
174633 2 336.000000 3 2
174634 2 1314.000000 3 2
174635 6 119490.000000 5 5
174637 1 0.000000 2 1
174639 2 67191.000000 3 2
174640 2 39502.000000 2 1
174642 1 0.000000 2 1
174644 4 45380.000000 4 3
174645 1 0.000000 2 1
174647 2 7049.000000 3 2
174650 1 0.000000 2 1
174651 1 0.000000 2 1
174658 1 0.000000 2 1
174660 1 0.000000 2 1
174661 1 0.000000 2 1
174662 2 502.000000 3 2
174663 12 24355.000000 11 11
174666 1 0.000000 2 1
174667 2 1641.000000 3 2
174669 13 212271.000000 6 5
174672 4 67393.000000 5 4
174674 1 0.000000 2 1
174675 2 2339.000000 3 2
174676 1 0.000000 2 1
174678 2 151815.000000 3 2
174681 2 28357.000000 3 2
174682 6 55705.000000 6 5
174685 4 40641.000000 5 4
174687 2 414.000000 3 2
174689 1 0.000000 2 1
174692 2 15277.000000 3 2
174697 26 444735.000000 15 18
174698 1 0.000000 2 1
174700 4 7345.000000 4 4
174704 1 0.000000 2 1
174705 2 45283.000000 2 1
174708 1 0.000000 2 1
174709 1 0.000000 2 1
174710 4 30169.000000 5 4
174716 2 113146.000000 3 2
174718 1 0.000000 2 1
174719 1 0.000000 2 1
174720 1 0.000000 2 1
174723 1 0.000000 2 1
174725 1 0.000000 2 1
174728 4 74829.000000 4 3
174729 1 0.000000 2 1
174735 1 0.000000 2 1
174738 5 4480989.000000 3 2
174740 1 0.000000 2 1
174744 1 0.000000 2 1
174745 4 1465111.000000 2 1
174747 1 0.000000 2 1
174749 2 1474.000000 3 2
174753 5 271029.000000 5 4
174754 2 90962.000000 3 2
174755 3 2241.000000 4 3
174756 2 2446.000000 3 2
174760 3 65237.000000 2 1
174761 1 0.000000 2 1
174764 2 6910325.000000 3 2
174766 1 0.000000 2 1
174767 1 0.000000 2 1
174769 2 108380.000000 3 2
174773 2 96774.000000 3 2
174776 2 1357.000000 3 2
174780 2 63331.000000 2 1
174781 3 3317.000000 3 2
174785 3 4291.000000 3 2
174786 1 0.000000 2 1
174787 1 0.000000 2 1
174790 2 8503.000000 3 2
174792 2 825.000000 3 2
174793 6 20416.000000 5 4
174794 9 219587.000000 3 2
174797 2 30019.000000 3 2
174804 1 0.000000 2 1
174805 1 0.000000 2 1
174807 3 13581.000000 3 2
174810 1 0.000000 2 1
174812 3 244761.000000 4 3
174813 1 0.000000 2 1
174814 2 3436.000000 3 2
174815 1 0.000000 2 1
174817 1 0.000000 2 1
174818 2 277767.000000 3 2
174819 1 0.000000 2 1
174823 1 0.000000 2 1
174824 1 0.000000 2 1
174825 1 0.000000 2 1
174827 1 0.000000 2 1
174828 2 3756.000000 3 2
174829 2 945104.000000 2 1
174830 1 0.000000 2 1
174832 2 39761.000000 3 2
174834 2 14503.000000 3 2
174837 3 34159.000000 4 3
174838 3 102343.000000 4 3
174839 2 26930.000000 2 1
174844 3 6139.000000 2 1
174845 2 40880.000000 3 2
174846 1 0.000000 2 1
174848 3 265413.000000 4 3
174850 2 3750.000000 3 2
174851 1 0.000000 2 1
174852 7 345189.000000 4 3
174855 3 19033.000000 4 3
174856 2 20208.000000 3 2
174858 5 85431.000000 4 4
174863 2 113.000000 2 1
174864 6 81664.000000 6 6
174866 2 217.000000 3 2
174867 1 0.000000 2 1
174868 1 0.000000 2 1
174869 2 171174.000000 3 2
174870 3 14132.000000 3 2
174873 8 78003.000000 4 3
174874 2 86874.000000 3 2
174878 1 0.000000 2 1
174879 4 53804.000000 5 4
174880 1 0.000000 2 1
174882 4 58601.000000 3 2
174883 2 4519.000000 3 2
174884 2 716.000000 3 2
174886 1 0.000000 2 1
174887 1 0.000000 2 1
174888 5 127071.000000 5 4
174889 3 12867.000000 3 2
174890 2 7853.000000 3 2
174892 1 0.000000 2 1
174894 2 16209.000000 3 2
174895 1 0.000000 2 1
174896 1 0.000000 2 1
174898 1 0.000000 2 1
174899 1 0.000000 2 1
174901 1 0.000000 2 1
174902 1 0.000000 2 1
174903 13 188528.000000 9 10
174909 4 38040.000000 4 3
174910 1 0.000000 2 1
174911 1 0.000000 2 1
174916 1 0.000000 2 1
174918 2 869.000000 3 2
174919 13 286200.000000 8 10
174921 2 46667.000000 2 1
174922 1 0.000000 2 1
174923 1 0.000000 2 1
174924 3 14710.000000 4 3
174925 2 251927.000000 3 2
174926 1 0.000000 2 1
174928 1 0.000000 2 1
174929 4 376082.000000 5 4
174930 3 7607.000000 3 2
174933 1 0.000000 2 1
174935 1 0.000000 2 1
174936 1 0.000000 2 1
174937 2 7008.000000 3 2
174939 6 1222250.000000 7 6
174942 2 12564.000000 3 2
174943 4 6655.000000 3 3
174945 1 0.000000 2 1
174946 2 78688.000000 3 2
174951 1 0.000000 2 1
174952 2 8297.000000 3 2
174953 1 0.000000 2 1
174956 1 0.000000 2 1
174960 2 6956.000000 3 2
174962 5 13670.000000 6 5
174964 1 0.000000 2 1
174965 4 947195.000000 5 4
174969 2 15265.000000 3 2
174970 1 0.000000 2 1
174975 1 0.000000 2 1
174976 1 0.000000 2 1
174978 10 202759.000000 6 5
174979 2 1643.000000 3 2
174981 3 11553.000000 4 3
174985 2 55933.000000 2 1
174986 1 0.000000 2 1
174988 1 0.000000 2 1
174990 1 0.000000 2 1
174991 6 27298.000000 5 4
174992 2 103551.000000 3 2
174993 1 0.000000 2 1
174994 1 0.000000 2 1
174996 1 0.000000 2 1
174998 3 49019.000000 4 3
175000 1 0.000000 2 1
175002 5 76679.000000 3 2
175004 2 3915.000000 3 2
175005 3 46186.000000 4 3
175007 2 295517.000000 3 2
175011 1 0.000000 2 1
175013 4 14338.000000 4 3
175015 1 0.000000 2 1
175016 5 94750.000000 6 5
175019 1 0.000000 2 1
175021 1 0.000000 2 1
175023 1 0.000000 2 1
175024 1 0.000000 2 1
175025 4 1296.000000 5 4
175026 3 3846.000000 4 3
175028 1 0.000000 2 1
175029 3 1028.000000 4 3
175030 1 0.000000 2 1
175031 1 0.000000 2 1
175037 6 106347.000000 5 4
175038 1 0.000000 2 1
175039 1 0.000000 2 1
175042 4 61639.000000 4 3
175043 8 149373.000000 5 4
175044 30 310336.000000 22 24
175045 1 0.000000 2 1
175050 3 1026605.000000 2 1
175052 1 0.000000 2 1
175053 2 3605.000000 2 1
175055 1 0.000000 2 1
175057 1 0.000000 2 1
175058 1 0.000000 2 1
175059 7 138161.000000 4 4
175063 1 0.000000 2 1
175064 4 94169.000000 2 1
175065 1 0.000000 2 1
175067 7 73890.000000 3 2
175068 1 0.000000 2 1
175070 1 0.000000 2 1
175075 2 423.000000 3 2
175076 2 31759.000000 3 2
175079 2 75282.000000 3 2
175081 1 0.000000 2 1
175082 1 0.000000 2 1
175083 1 0.000000 2 1
175084 1 0.000000 2 1
175085 1 0.000000 2 1
175086 3 93146.000000 4 3
175087 3 2594.000000 4 3
175088 1 0.000000 2 1
175092 8 3138603.000000 9 8
175094 1 0.000000 2 1
175096 1 0.000000 2 1
175097 1 0.000000 2 1
175100 1 0.000000 2 1
175103 1 0.000000 2 1
175104 1 0.000000 2 1
175108 2 14840.000000 3 2
175109 2 1354.000000 3 2
175110 1 0.000000 2 1
175111 3 124480.000000 2 1
175113 1 0.000000 2 1
175114 1 0.000000 2 1
175119 2 3450.000000 2 1
175121 5 58830.000000 4 3
175122 1 0.000000 2 1
175124 5 19666.000000 4 4
175125 2 92241.000000 2 1
175126 2 2861948.000000 2 1
175127 7 119523.000000 6 6
175128 1 0.000000 2 1
175131 1 0.000000 2 1
175132 3 29862.000000 4 3
175133 1 0.000000 2 1
175136 2 23940.000000 2 1
175137 1 0.000000 2 1
175144 1 0.000000 2 1
175145 1 0.000000 2 1
175146 1 0.000000 2 1
175150 3 1948.000000 4 3
175151 3 9044.000000 3 2
175152 1 0.000000 2 1
175154 2 27141.000000 3 2
175156 7 39603.000000 5 5
175160 1 0.000000 2 1
175161 2 8601.000000 3 2
175163 2 11801.000000 3 2
175166 1 0.000000 2 1
175169 3 75882.000000 2 1
175170 1 0.000000 2 1
175173 1 0.000000 2 1
175174 21 73124.000000 8 9
175175 2 129688.000000 3 2
175176 1 0.000000 2 1
175178 3 483107.000000 2 1
175181 1 0.000000 2 1
175182 1 0.000000 2 1
175184 9 206773.000000 8 8
175185 8 3249.000000 9 8
175189 9 83079.000000 6 7
175192 1 0.000000 2 1
175196 1 0.000000 2 1
175198 2 13917.000000 3 2
175202 3 52734.000000 4 3
175204 1 0.000000 2 1
175208 2 21079.000000 3 2
175212 2 20585.000000 3 2
175213 6 68670.000000 7 6
175214 4 176673.000000 3 2
175215 4 52530.000000 4 3
175220 6 45512.000000 5 4
175221 1 0.000000 2 1
175224 1 0.000000 2 1
175225 1 0.000000 2 1
175229 1 0.000000 2 1
175230 1 0.000000 2 1
175233 1 0.000000 2 1
175239 2 48400.000000 3 2
175241 7 142125.000000 5 5
175242 1 0.000000 2 1
175245 1 0.000000 2 1
175247 2 21918.000000 3 2
175248 1 0.000000 2 1
175249 7 153408.000000 6 5
175250 1 0.000000 2 1
175254 2 2673.000000 2 1
175257 5 6135.000000 6 5
175258 4 47517.000000 3 2
175261 1 0.000000 2 1
175263 1 0.000000 2 1
175264 2 5602.000000 2 1
175265 1 0.000000 2 1
175266 1 0.000000 2 1
175267 1 0.000000 2 1
175269 10 68752.000000 4 3
175270 2 25672.000000 3 2
175272 1 0.000000 2 1
175275 1 0.000000 2 1
175277 3 5883.000000 2 1
175279 1 0.000000 2 1
175280 1 0.000000 2 1
175282 1 0.000000 2 1
175284 2 8867.000000 3 2
175285 1 0.000000 2 1
175287 1 0.000000 2 1
175288 2 54979.000000 3 2
175289 1 0.000000 2 1
175294 1 0.000000 2 1
175295 1 0.000000 2 1
175296 1 0.000000 2 1
175297 2 5798.000000 3 2
175303 9 937031.000000 8 7
175304 3 39877.000000 4 3
175307 2 53076.000000 3 2
175308 2 211.000000 3 2
175309 10 134351.000000 4 4
175310 16 216016.000000 13 14
175313 4 89046.000000 2 1
175314 1 0.000000 2 1
175315 6 5973.000000 3 2
175318 4 120042.000000 5 4
175323 1 0.000000 2 1
175325 4 3121.000000 5 4
175329 1 0.000000 2 1
175330 4 31328.000000 4 3
175331 2 29741.000000 3 2
175332 2 29390.000000 3 2
175333 1 0.000000 2 1
175334 1 0.000000 2 1
175336 1 0.000000 2 1
175338 2 2750.000000 3 2
175342 1 0.000000 2 1
175343 2 57978.000000 3 2
175344 6 4906.000000 5 4
175347 1 0.000000 2 1
175348 4 11640.000000 5 4
175349 3 2570.000000 3 2
175350 1 0.000000 2 1
175356 1 0.000000 2 1
175357 6 98602.000000 5 4
175358 2 11575.000000 3 2
175360 1 0.000000 2 1
175362 1 0.000000 2 1
175364 1 0.000000 2 1
175368 1 0.000000 2 1
175369 1 0.000000 2 1
175372 3 34296.000000 4 3
175373 1 0.000000 2 1
175374 2 3189.000000 3 2
175375 2 91823.000000 3 2
175376 3 50842.000000 4 3
175379 4 70905.000000 5 4
175381 1 0.000000 2 1
175382 1 0.000000 2 1
175383 1 0.000000 2 1
175384 3 1779001.000000 3 2
175387 2 20916.000000 3 2
175389 2 55944.000000 3 2
175390 1 0.000000 2 1
175393 2 1563.000000 3 2
175397 1 0.000000 2 1
175398 1 0.000000 2 1
175400 2 20215.000000 3 2
175403 2 43294.000000 3 2
175406 6 232127.000000 7 6
175410 1 0.000000 2 1
175411 1 0.000000 2 1
175412 1 0.000000 2 1
175413 3 24636.000000 4 3
175415 2 59655.000000 3 2
175422 2 28069.000000 3 2
175425 2 3454.000000 3 2
175426 1 0.000000 2 1
175427 1 0.000000 2 1
175428 1 0.000000 2 1
175431 10 79548.000000 10 10
175433 3 172595.000000 4 3
175434 2 2255.000000 3 2
175435 1 0.000000 2 1
175436 4 60744.000000 4 4
175437 5 8934.000000 3 2
175441 2 38892.000000 3 2
175442 1 0.000000 2 1
175444 1 0.000000 2 1
175446 1 0.000000 2 1
175447 3 1329.000000 4 3
175450 1 0.000000 2 1
175452 6 69437.000000 5 4
175453 1 0.000000 2 1
175454 2 1670.000000 3 2
175455 1 0.000000 2 1
175458 1 0.000000 2 1
175459 1 0.000000 2 1
175461 7 471212.000000 4 3
175462 3 10943.000000 4 3
175463 2 53566.000000 3 2
175466 3 3726.000000 4 3
175467 3 36290.000000 4 3
175468 1 0.000000 2 1
175469 1 0.000000 2 1
175470 1 0.000000 2 1
175471 5 92265.000000 4 3
175472 2 85398.000000 2 1
175473 1 0.000000 2 1
175476 1 0.000000 2 1
175479 1 0.000000 2 1
175480 1 0.000000 2 1
175481 1 0.000000 2 1
175482 4 2183.000000 3 2
175484 1 0.000000 2 1
175486 7 117007.000000 5 4
175487 1 0.000000 2 1
175489 1 0.000000 2 1
175491 2 64308.000000 3 2
175494 2 82167.000000 3 2
175496 1 0.000000 2 1
175497 1 0.000000 2 1
175498 2 33246.000000 3 2
175513 4 276206.000000 5 4
175514 2 3113.000000 2 1
175516 1 0.000000 2 1
175517 1 0.000000 2 1
